68244_H3K4me1_Ren_sort_peaks.narrowPeak.gz	68115_EP300_Ren_sort_peaks.narrowPeak.gz	54499_H3K27ac_sort_peaks.narrowPeak.gz	62993_H3K27ac_sort_peaks.narrowPeak.gz	60947_H3K4me2_sort_peaks.narrowPeak.gz	5097_HOXC9_sort_peaks.narrowPeak.gz	55119_SOX2_sort_peaks.narrowPeak.gz	5060_OLIG2_sort_peaks.narrowPeak.gz	54562_H3K27ac_sort_peaks.narrowPeak.gz	53322_H3K4me1_sort_peaks.narrowPeak.gz	56691_POLII_sort_peaks.narrowPeak.gz	61702_H3K9ac_sort_peaks.narrowPeak.gz	61864_H3K27ac_sort_peaks.narrowPeak.gz	54525_H3K27ac_sort_peaks.narrowPeak.gz	53421_H3K4me1_sort_peaks.narrowPeak.gz	1545_DNase_sort_peaks.narrowPeak.gz	58242_SPI1_sort_peaks.narrowPeak.gz	58256_SPI1_sort_peaks.narrowPeak.gz	1932_EP300_sort_peaks.narrowPeak.gz	58318_DNase_sort_peaks.narrowPeak.gz	58262_SPI1_sort_peaks.narrowPeak.gz	1491_DNase_sort_peaks.narrowPeak.gz
mm9,chr11,32145270,32146411	0.0	0.0	0.0	14.31263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr11,46014860,46016769	14.45478	0.0	0.0	16.61591	0.0	0.0	0.0	0.0	0.0	7.51198	4.91886	0.0	0.0	15.68296	0.0	0.0	0.0	25.12223	0.0	0.0	44.79427	14.32935
mm9,chr12,12185902,12186724	12.3696	0.0	0.0	3.81815	0.0	0.0	0.0	0.0	0.0	8.4254	4.91886	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr15,66655863,66658724	11.26699	0.0	0.0	38.67761	0.0	0.0	0.0	0.0	0.0	0.0	9.59107	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr15,66973595,66975198	9.5868	0.0	0.0	16.61591	0.0	0.0	0.0	0.0	7.02745	0.0	0.0	0.0	0.0	3.49306	0.0	0.0	5.14566	19.98398	0.0	6.91978	0.0	0.0
mm9,chr15,76867070,76869194	4.83034	19.03195	14.7766	61.25324	8.3737	0.0	0.0	0.0	55.31261	14.33804	30.53407	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr16,92427698,92430376	19.64597	16.36932	0.0	29.10538	0.0	0.0	0.0	0.0	7.02745	4.74882	7.59831	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr17,7472842,7474317	20.54097	15.33965	0.0	22.67573	0.0	0.0	0.0	0.0	0.0	5.43951	4.47933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr18,57056572,57058645	0.0	0.0	0.0	6.97247	0.0	0.0	0.0	0.0	0.0	0.0	68.7972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5412	0.0
mm9,chr1,135445890,135447463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr6,72165180,72168822	4.89239	136.31293	7.6086	6.97247	0.0	11.24976	0.0	77.71081	18.0587	23.50352	49.56609	11.50321	0.0	16.23276	0.0	19.91391	120.70792	103.3496	0.0	79.23125	93.49365	65.18327
mm9,chr11,86399698,86401331	0.0	23.27858	0.0	55.43161	23.33699	0.0	0.0	15.33392	0.0	0.0	198.18347	33.11221	19.385	53.60556	5.67035	8.7579	85.57249	8.6184	7.34376	50.24084	0.0	0.0
mm9,chr4,13758569,13761157	0.0	106.75468	0.0	9.74794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52579	11.40133	14.84375	20.42348	124.28703	0.0	11.51596	39.80068	69.46197
mm9,chr9,24691516,24694512	9.90568	0.0	0.0	13.19174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94792	0.0	9.47638	0.0	8.53568	0.0	123.62851	0.0	0.0	0.0	0.0
mm9,chr5,132705022,132706230	9.27076	11.19271	10.81245	0.0	0.0	15.78203	0.0	0.0	0.0	29.15838	0.0	0.0	0.0	0.0	11.1807	17.87643	7.35136	120.33118	0.0	5.18227	34.00898	25.90936
mm9,chr13,46666689,46669718	8.71068	60.08233	40.99435	26.99322	0.0	8.36107	0.0	0.0	0.0	6.20941	122.72221	5.79194	3.50583	17.99159	0.0	3.94727	40.36717	94.64351	0.0	29.36601	0.0	0.0
mm9,chr11,57464180,57466246	3.13087	0.0	0.0	6.97247	0.0	0.0	0.0	0.0	0.0	10.91942	0.0	0.0	0.0	0.0	4.4914	0.0	22.66413	23.01719	0.0	9.95796	15.99975	14.44529
mm9,chr1,185865149,185866641	6.5084	8.30669	0.0	25.67636	0.0	0.0	0.0	0.0	8.28417	0.0	10.04254	3.43942	0.0	0.0	0.0	0.0	0.0	18.86771	0.0	0.0	6.39565	0.0
mm9,chr5,32368077,32369545	7.66387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53052	0.0	0.0	0.0	21.94721	0.0	0.0	16.65299	0.0
mm9,chr8,28216799,28218903	11.26699	16.21116	14.00411	34.5099	12.3246	0.0	0.0	0.0	9.41883	22.55908	4.47946	0.0	0.0	0.0	0.0	0.0	17.65247	9.9949	0.0	8.00336	0.0	0.0
mm9,chr10,20204708,20208573	9.46915	121.21891	0.0	8.78021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.48736	6.21356	26.18981	15.96861	124.15679	0.0	11.87162	7.24273	0.0
mm9,chr11,95217123,95219510	5.43269	0.0	0.0	13.71221	0.0	0.0	0.0	0.0	3.78418	10.74302	0.0	4.38623	0.0	6.87326	0.0	5.52808	0.0	6.1426	0.0	5.47682	0.0	0.0
mm9,chr3,104400858,104404522	3.60024	54.42513	10.30978	18.28271	0.0	0.0	0.0	0.0	0.0	2.32944	16.97962	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr5,120585787,120586943	10.09077	0.0	4.50597	9.96604	0.0	0.0	0.0	0.0	6.19061	14.65035	0.0	0.0	64.61968	0.0	11.3095	0.0	23.92119	0.0	0.0	10.89608	41.7574	7.31439
mm9,chr4,120064208,120066551	5.81049	0.0	0.0	9.96604	0.0	0.0	0.0	0.0	11.59075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr11,77235971,77237943	12.43111	38.98237	0.0	23.54947	0.0	0.0	0.0	0.0	0.0	0.0	13.76762	5.79194	0.0	21.25425	0.0	3.99785	0.0	82.23537	0.0	0.0	0.0	0.0
mm9,chr8,127740943,127743751	2.69418	11.98272	48.91611	0.0	0.0	0.0	0.0	0.0	11.15419	29.3231	0.0	0.0	0.0	0.0	7.92919	0.0	0.0	9.989	0.0	0.0	8.24679	12.18758
mm9,chr18,80526858,80529100	4.24971	91.01083	0.0	12.0921	0.0	38.45265	0.0	0.0	0.0	0.0	39.88669	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr1,155880986,155881987	3.11728	7.31231	0.0	17.78515	0.0	0.0	0.0	0.0	5.99892	0.0	0.0	0.0	0.0	9.47638	4.87945	7.69521	0.0	84.66917	0.0	0.0	3.86613	6.69066
mm9,chr11,11856745,11857746	10.23644	0.0	0.0	24.77949	0.0	0.0	0.0	0.0	0.0	0.0	9.09485	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr17,12396817,12398613	7.22937	0.0	0.0	5.14061	6.01724	0.0	0.0	7.39875	4.07901	7.78353	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr2,38390575,38392603	4.65307	0.0	0.0	7.9404	0.0	0.0	0.0	0.0	10.24038	3.6253	6.02726	0.0	42.58334	15.7977	8.14999	0.0	42.12519	10.95283	0.0	37.31402	45.70744	26.44808
mm9,chr2,152643108,152643933	10.89689	4.26277	3.6151	23.93217	0.0	0.0	0.0	0.0	7.87509	16.51283	0.0	0.0	0.0	9.45495	0.0	0.0	0.0	9.19176	0.0	0.0	0.0	0.0
mm9,chr3,60406133,60407586	7.96487	0.0	0.0	4.94211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6387	8.27681	11.33673	0.0	106.71862	0.0	0.0	0.0	0.0
mm9,chr3,100286276,100286861	0.0	0.0	0.0	5.97519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.77003	0.0	0.0	0.0	8.85623	0.0	0.0	0.0	0.0
mm9,chr4,118691756,118692681	11.02784	0.0	10.78575	21.77674	6.86294	0.0	0.0	0.0	17.33471	33.7588	0.0	0.0	0.0	0.0	0.0	7.88581	31.3515	47.05744	0.0	29.81688	6.64135	0.0
mm9,chr6,120124252,120125226	3.9335	53.81966	0.0	15.45416	0.0	0.0	0.0	0.0	6.39639	0.0	0.0	3.22421	0.0	32.8144	0.0	27.24952	0.0	115.17924	0.0	0.0	9.50125	0.0
mm9,chr7,87589954,87591386	15.85255	6.62515	0.0	23.93217	0.0	0.0	0.0	0.0	4.96405	0.0	25.75321	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr7,87933824,87935070	13.51347	0.0	0.0	9.35205	0.0	0.0	0.0	0.0	0.0	0.0	22.77221	0.0	0.0	61.2033	8.09456	9.1122	91.55934	83.87293	0.0	50.47601	8.24679	16.21071
mm9,chr8,80511214,80513034	6.5084	35.36614	0.0	15.29228	0.0	0.0	0.0	0.0	0.0	0.0	5.61922	5.79194	0.0	9.8515	0.0	11.04283	46.13144	141.07155	0.0	26.70271	0.0	0.0
mm9,chr18,78532521,78533281	0.0	0.0	0.0	8.93895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr7,132907561,132908867	8.86481	0.0	0.0	22.36324	0.0	0.0	0.0	0.0	0.0	13.78203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.89547	24.6353
mm9,chr11,11861859,11862624	11.02784	28.78161	0.0	14.45658	0.0	0.0	0.0	0.0	10.72211	0.0	7.34932	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr13,34919435,34920768	0.0	0.0	14.78145	14.31263	0.0	0.0	0.0	0.0	0.0	3.83488	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr14,69922497,69923744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.06042	0.0	0.0	0.0	11.08164	0.0	72.95601	0.0	0.0	0.0	0.0
mm9,chr2,113949124,113949618	0.0	0.0	0.0	8.93895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr7,150297965,150298873	5.43269	11.55249	0.0	6.34775	0.0	0.0	0.0	0.0	0.0	0.0	6.01118	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr5,93056779,93057403	8.8967	0.0	0.0	7.05593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr9,70682343,70683041	5.34967	22.45423	0.0	2.73368	0.0	0.0	0.0	0.0	0.0	8.79899	0.0	0.0	0.0	5.1019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr15,79153984,79154542	9.46915	36.00749	0.0	5.14061	0.0	0.0	0.0	0.0	17.45317	0.0	0.0	0.0	0.0	9.63745	0.0	0.0	8.23362	17.01851	0.0	4.32836	8.52734	12.91132
mm9,chr13,41738581,41740052	10.22068	56.53689	0.0	29.50238	6.67424	0.0	0.0	0.0	0.0	0.0	15.64577	0.0	38.87052	0.0	10.53896	0.0	19.74441	16.77892	12.61695	24.41017	18.77961	0.0
mm9,chr13,43291289,43292448	7.74282	48.44836	0.0	6.97247	0.0	0.0	0.0	0.0	0.0	0.0	20.59764	0.0	0.0	9.48154	6.77088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr2,31983250,31984106	11.26251	7.9842	0.0	23.54947	0.0	0.0	0.0	0.0	0.0	0.0	5.27686	21.6232	129.66791	6.27892	9.79431	13.5912	10.9871	105.6996	7.31525	7.52329	0.0	0.0
mm9,chr19,46692988,46694228	14.30123	0.0	0.0	4.94211	0.0	0.0	0.0	0.0	4.06595	0.0	14.78821	0.0	0.0	8.41123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr8,122815912,122818693	3.11728	7.81872	17.56007	18.88697	0.0	0.0	0.0	0.0	6.06636	35.85405	0.0	0.0	0.0	0.0	9.64739	0.0	5.04494	0.0	0.0	11.04208	9.3037	9.12495
mm9,chr10,80236556,80237744	21.45025	55.45267	0.0	6.89064	0.0	0.0	0.0	0.0	2.99537	0.0	19.24472	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr11,57775642,57776645	0.0	5.58612	63.88853	29.10538	35.72243	0.0	7.16939	0.0	36.84025	17.80851	3.19352	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr9,62262456,62263484	5.77457	23.59138	0.0	42.44523	14.96245	0.0	0.0	5.71037	11.32114	15.41452	0.0	3.19538	0.0	6.27892	0.0	0.0	68.14325	40.82457	0.0	52.09237	8.9633	0.0
mm9,chr9,62956042,62958045	6.98448	54.6206	8.34823	6.97247	16.55892	0.0	0.0	9.19577	119.85513	22.03465	9.37925	4.78466	4.65602	6.07774	4.19557	22.41457	46.90696	69.19391	0.0	45.27535	18.32925	9.33468
mm9,chr11,68436977,68437676	9.41724	0.0	0.0	17.75949	4.12953	3.46338	0.0	0.0	0.0	6.3377	19.49029	0.0	4.5471	0.0	11.4223	0.0	60.11224	18.43113	0.0	33.7257	0.0	7.99414
mm9,chr14,69935881,69937057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26105	0.0	5.32527	0.0	0.0
mm9,chr18,76381562,76382380	8.75278	0.0	0.0	6.97247	15.81659	0.0	0.0	0.0	0.0	8.4254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr14,26344109,26346044	14.67081	53.54659	0.0	15.45416	0.0	0.0	0.0	0.0	3.99438	0.0	0.0	4.65215	0.0	87.04891	5.55634	0.0	7.76731	32.02439	0.0	7.55214	13.66309	0.0
mm9,chr11,45618819,45619547	0.0	16.57952	0.0	9.96604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr10,43465944,43466484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.57722	0.0	0.0	4.21851	0.0	0.0
mm9,chr13,42353470,42354420	14.35352	24.21673	0.0	15.57096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr8,80525507,80526411	5.81049	0.0	14.08854	7.5319	0.0	0.0	0.0	15.75291	9.54715	9.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr2,32763799,32765044	14.98667	27.62655	14.68541	31.7918	9.82889	0.0	6.40503	5.78263	9.91072	19.06832	0.0	0.0	3.38697	19.38815	14.12085	2.91314	0.0	12.84743	0.0	0.0	0.0	0.0
mm9,chr8,123694003,123695039	7.5859	5.64747	0.0	12.0921	0.0	0.0	0.0	0.0	6.06636	0.0	0.0	0.0	27.93161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9477	0.0
mm9,chr6,99201421,99202233	7.22937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.51606	0.0	0.0	0.0	0.0
mm9,chr14,63681001,63681903	12.25373	0.0	0.0	11.86107	0.0	0.0	0.0	0.0	0.0	0.0	9.2568	0.0	0.0	0.0	0.0	0.0	0.0	21.87884	0.0	0.0	0.0	0.0
mm9,chr14,63986626,63988682	14.67081	15.30672	0.0	30.64389	0.0	0.0	0.0	0.0	0.0	2.30132	9.15144	3.74065	0.0	20.80492	0.0	7.00043	0.0	60.86335	0.0	0.0	0.0	0.0
mm9,chr6,117229227,117230427	5.4483	0.0	0.0	6.62703	0.0	0.0	0.0	0.0	0.0	13.24151	0.0	0.0	0.0	0.0	0.0	14.05007	11.70278	143.52986	0.0	6.01454	0.0	0.0
mm9,chr3,98658974,98659553	0.0	0.0	0.0	12.0921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr9,47184595,47185443	10.15897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr17,43466537,43467169	0.0	0.0	0.0	6.03686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29317	0.0	0.0	29.97708	20.42981
mm9,chr5,38900507,38901138	0.0	0.0	0.0	7.9404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr2,115788221,115789276	14.60196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94792	0.0	0.0	0.0	6.76309	0.0	13.07492	0.0	0.0	0.0	0.0
mm9,chr6,136415765,136418198	9.2616	29.65261	102.14304	36.27885	0.0	10.75529	0.0	0.0	162.67256	20.95237	0.0	5.94792	101.15932	41.22211	4.43099	6.81702	88.35614	78.70142	14.00849	51.73888	92.58076	68.74947
mm9,chr18,75662017,75663321	10.86353	97.95763	67.83411	44.17776	7.38591	0.0	4.92164	0.0	27.64873	51.78308	19.27717	16.42109	0.0	102.2803	3.78452	4.98451	52.13704	71.30987	0.0	30.99254	19.5285	13.60068
mm9,chr12,86795350,86797239	6.97713	32.14886	113.13747	80.99082	39.92331	0.0	20.08304	15.03424	78.39546	4.33708	223.52629	16.42109	18.24528	67.16228	9.55944	5.3582	114.86418	7.18457	0.0	10.44661	9.79605	28.02844
mm9,chr4,57858433,57860639	9.27076	18.1435	10.78109	18.80095	4.87124	0.0	0.0	0.0	73.92696	5.11829	132.23309	5.45153	0.0	62.94989	9.53656	8.55467	50.7694	96.9877	0.0	25.04043	0.0	0.0
mm9,chr7,111007150,111008395	0.0	0.0	0.0	13.19174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr11,87235852,87237215	0.0	87.15073	40.67484	131.33521	8.14319	33.16464	31.41022	17.02493	4.62197	0.0	311.03519	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr13,28809515,28811310	9.74356	16.62144	70.52168	5.15702	12.21731	24.97698	9.57986	26.90356	0.0	10.82822	0.0	7.26336	0.0	0.0	5.71491	9.09903	60.23159	38.45866	0.0	40.30427	0.0	3.20712
mm9,chr19,21348574,21349333	0.0	30.47763	0.0	71.75027	11.73492	0.0	0.0	0.0	0.0	0.0	293.64276	31.43411	0.0	14.02835	0.0	0.0	13.54457	62.11046	0.0	14.47846	23.57861	11.76029
mm9,chr2,17967860,17968682	0.0	5.59623	147.72672	77.8852	0.0	0.0	0.0	0.0	176.18866	0.0	0.0	44.93203	94.72516	35.7545	0.0	0.0	0.0	6.18753	4.00466	0.0	5.17078	7.94084
mm9,chr2,152224827,152225462	0.0	21.68855	137.24629	50.23906	7.74443	0.0	0.0	0.0	193.07297	18.16601	53.06595	10.85137	43.0783	19.16524	3.90189	6.3868	42.14845	49.61709	0.0	32.90028	17.45175	11.83316
mm9,chr1,92142824,92144268	0.0	0.0	0.0	12.0921	0.0	0.0	0.0	0.0	4.1983	4.11988	0.0	0.0	0.0	0.0	9.98512	0.0	8.30863	0.0	0.0	0.0	0.0	0.0
mm9,chr17,49830106,49831273	6.67984	0.0	0.0	9.96604	7.68754	0.0	0.0	0.0	0.0	6.16973	7.12218	0.0	0.0	0.0	10.34658	0.0	41.16225	19.5285	0.0	44.20177	15.03049	22.60305
mm9,chr4,66555426,66556324	0.0	16.21116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93538	0.0	0.0	0.0	11.13593	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr2,59666830,59667418	11.75313	10.76921	9.91083	12.65163	6.62032	0.0	0.0	0.0	4.6667	11.74998	9.00485	0.0	62.53587	0.0	5.21393	0.0	36.1507	0.0	12.81736	26.43858	14.56187	3.84781
mm9,chr9,62979394,62981242	0.0	12.24964	44.87029	60.8436	9.72976	0.0	0.0	6.78943	40.30659	7.1808	11.40438	10.26003	0.0	67.93532	0.0	5.36033	8.18099	13.20656	0.0	4.55159	50.64754	57.90002
mm9,chr2,172256034,172256864	11.00457	0.0	0.0	6.97247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr7,16990095,16991760	8.53516	11.11726	3.47316	25.20831	0.0	0.0	0.0	0.0	15.49161	10.22612	0.0	0.0	4.38423	12.71298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr18,32701598,32702895	6.0917	0.0	0.0	6.03686	0.0	0.0	0.0	0.0	5.85118	0.0	0.0	0.0	0.0	0.0	0.0	4.42115	0.0	31.16086	0.0	0.0	0.0	0.0
mm9,chr12,53329835,53330413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.22287	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
mm9,chr12,90222342,90223370	11.02784	0.0	10.49191	16.61591	5.61531	15.78612	0.0	0.0	3.40021	23.46321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01473	0.0
mm9,chr2,145714047,145714492	20.90519	51.58612	0.0	26.49916	0.0	0.0	0.0	0.0	6.39639	0.0	0.0	0.0	0.0	11.19576	0.0	12.32975	16.91404	39.27908	0.0	7.59327	11.5352	22.70351
mm9,chr9,103581439,103581987	7.61298	0.0	0.0	37.27745	0.0	0.0	0.0	0.0	0.0	0.0	15.3089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr18,68218430,68219367	0.0	7.9842	9.89344	11.18316	0.0	0.0	0.0	0.0	5.59134	12.90461	0.0	3.99252	0.0	23.92993	8.23425	0.0	44.31632	14.68323	0.0	38.93155	35.51009	8.88834
mm9,chr5,115716995,115717570	12.01645	12.44943	0.0	15.45416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mm9,chr4,94984220,94985425	8.25925	75.42346	0.0	6.12134	0.0	0.0	0.0	0.0	42.66868	6.55083	4.31306	0.0	0.0	12.71298	3.60148	0.0	62.86749	37.35174	0.0	46.57617	0.0	0.0
mm9,chr3,145627063,145627893	3.42837	6.62669	0.0	4.70868	0.0	0.0	0.0	0.0	5.59134	8.72169	8.77179	8.10138	0.0	19.76763	4.72533	10.45923	32.83123	67.16983	0.0	31.50377	0.0	0.0
mm9,chr10,96170954,96171491	11.67737	14.96123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.82601	0.0	0.0	0.0	0.0
mm9,chr1,92185511,92186963	6.5084	14.27475	0.0	16.76915	6.67824	0.0	0.0	0.0	6.87585	10.56835	0.0	0.0	0.0	0.0	6.58104	5.78837	11.7618	13.9334	0.0	8.9448	0.0	0.0
mm9,chr4,141092676,141093774	0.0	0.0	39.37785	37.41737	10.69053	4.76245	7.8719	14.71444	89.89498	0.0	18.95368	33.1415	130.07167	83.65672	0.0	4.88444	36.61666	36.71144	8.43911	36.58112	35.00351	28.82736
mm9,chr4,154608788,154610276	18.69557	4.87198	67.33437	46.93984	4.86517	0.0	0.0	6.68687	130.9996	30.29188	47.71568	12.13511	81.54263	82.70502	10.78034	7.1471	60.06979	62.73684	0.0	53.06463	61.46923	7.11555
mm9,chr2,30509784,30511968	0.0	0.0	5.51037	0.0	0.0	0.0	0.0	0.0	38.08158	20.9804	0.0	19.31451	0.0	21.24962	5.78343	8.52651	0.0	69.87861	0.0	0.0	10.9317	0.0
mm9,chr16,18554261,18557730	7.96487	0.0	0.0	4.27905	0.0	0.0	0.0	0.0	75.47704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3326	0.0	0.0	4.21101	0.0	0.0
mm9,chr19,47982949,47985086	8.06377	0.0	191.83611	7.9404	18.58376	0.0	4.42936	0.0	196.43724	26.10667	4.00023	5.34065	0.0	76.14647	11.08898	7.80319	21.19788	13.05961	7.92104	4.15816	37.97242	24.70256
mm9,chr5,113580972,113583248	5.04176	0.0	0.0	3.88747	0.0	0.0	0.0	4.22821	42.58504	7.08994	0.0	0.0	0.0	5.4146	0.0	0.0	18.27297	0.0	0.0	0.0	4.43571	0.0
mm9,chr4,107274653,107277218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.54978	0.0	0.0	15.65615	0.0	0.0
mm9,chr4,132672507,132674339	10.468	32.35487	17.06528	20.19787	0.0	0.0	0.0	0.0	37.96334	8.72169	0.0	11.50321	16.62629	46.79351	4.90428	8.08269	64.85055	93.74757	5.38684	42.58368	3.79851	0.0
mm9,chr8,123806947,123808321	0.0	0.0	0.0	0.0	0.0	21.45808	0.0	0.0	20.1228	0.0	0.0	0.0	0.0	0.0	5.68942	0.0	6.75757	0.0	0.0	10.1368	0.0	0.0
mm9,chr12,88151548,88154251	4.89813	0.0	19.41579	5.14061	0.0	0.0	0.0	0.0	3.59231	3.8248	0.0	0.0	0.0	7.83673	0.0	0.0	6.45864	6.65162	0.0	0.0	6.58738	0.0
mm9,chr8,124189098,124190018	4.24971	17.94859	26.66974	11.31125	0.0	0.0	0.0	0.0	18.2436	15.01443	4.33497	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
